x	y
-1.007966	0.205997
-1.014282	0.175772
-1.019692	0.145354
-1.024190	0.114769
-1.027769	0.084045
-1.030427	0.053210
-1.032159	0.022291
-1.032963	-0.008685
-1.032838	-0.039688
-1.031781	-0.070692
-1.029794	-0.101668
-1.026876	-0.132588
-1.023029	-0.163425
-1.018256	-0.194150
-1.012560	-0.224735
-1.005945	-0.255154
-0.998416	-0.285378
-0.989978	-0.315380
-0.980639	-0.345132
-0.970405	-0.374607
-0.959285	-0.403779
-0.947287	-0.432621
-0.934422	-0.461106
-0.920701	-0.489209
-0.906133	-0.516903
-0.890733	-0.544163
-0.874512	-0.570964
-0.857485	-0.597282
-0.839665	-0.623091
-0.821068	-0.648369
-0.801710	-0.673091
-0.781607	-0.697235
-0.760777	-0.720779
-0.739238	-0.743700
-0.717007	-0.765977
-0.694106	-0.787590
-0.670552	-0.808517
-0.646367	-0.828740
-0.621573	-0.848239
-0.596190	-0.866996
-0.570240	-0.884994
-0.543748	-0.902214
-0.516735	-0.918641
-0.489226	-0.934259
-0.461244	-0.949053
-0.432815	-0.963008
-0.403964	-0.976112
-0.374716	-0.988351
-0.345097	-0.999713
-0.315134	-1.010187
-0.284852	-1.019763
-0.254280	-1.028431
-0.223444	-1.036182
-0.192371	-1.043008
-0.161090	-1.048902
-0.129628	-1.053858
-0.098014	-1.057869
-0.066276	-1.060932
-0.034443	-1.063042
-0.002542	-1.064197
0.029396	-1.064394
0.061345	-1.063632
0.093274	-1.061911
0.125155	-1.059232
0.156959	-1.055594
0.188657	-1.051002
0.220222	-1.045457
0.251623	-1.038964
0.282832	-1.031528
0.313822	-1.023154
0.344564	-1.013848
0.375030	-1.003619
0.405192	-0.992473
0.435023	-0.980421
0.464495	-0.967472
0.493582	-0.953637
0.522256	-0.938927
0.550492	-0.923355
0.578263	-0.906933
0.605545	-0.889675
0.632311	-0.871597
0.658537	-0.852713
0.684199	-0.833040
0.709273	-0.812594
0.733736	-0.791394
0.757565	-0.769456
0.780738	-0.746801
0.803233	-0.723448
0.825030	-0.699417
0.846107	-0.674730
0.866445	-0.649406
0.886025	-0.623470
0.904829	-0.596943
0.922838	-0.569849
0.940035	-0.542211
0.956404	-0.514055
0.971930	-0.485404
0.986597	-0.456283
1.000392	-0.426720
1.013300	-0.396740
1.025309	-0.366369
1.036408	-0.335634
1.046586	-0.304563
1.055831	-0.273183
1.064135	-0.241523
1.071490	-0.209610
1.077887	-0.177474
1.083320	-0.145142
1.087783	-0.112643
1.091271	-0.080008
1.093779	-0.047265
1.095305	-0.014443
1.095845	0.018428
1.095399	0.051318
1.093965	0.084198
1.091543	0.117038
1.088136	0.149809
1.083744	0.182480
1.078372	0.215023
1.072021	0.247407
1.064698	0.279604
1.056408	0.311584
1.047156	0.343319
1.036951	0.374778
1.025801	0.405934
1.013714	0.436758
1.000701	0.467222
0.986772	0.497299
0.971939	0.526960
0.956214	0.556178
0.939610	0.584927
0.922142	0.613180
0.903823	0.640911
0.884671	0.668095
0.864701	0.694706
0.843930	0.720721
0.822376	0.746114
0.800058	0.770862
0.776995	0.794942
0.753207	0.818332
0.728715	0.841010
0.703540	0.862955
0.677703	0.884146
0.651229	0.904563
0.624139	0.924187
0.596457	0.943000
0.568208	0.960983
0.539417	0.978120
0.510109	0.994394
0.480310	1.009789
0.450046	1.024291
0.419344	1.037886
0.388232	1.050560
0.356736	1.062301
0.324885	1.073098
0.292707	1.082939
0.260231	1.091816
0.227486	1.099718
0.194501	1.106637
0.161305	1.112567
0.127929	1.117501
0.094402	1.121434
0.060754	1.124360
0.027015	1.126276
-0.006784	1.127180
-0.040613	1.127069
-0.074441	1.125942
-0.108238	1.123800
-0.141974	1.120642
-0.175617	1.116472
-0.209139	1.111292
-0.242507	1.105105
-0.275692	1.097915
-0.308664	1.089729
-0.341393	1.080552
-0.373849	1.070392
-0.406002	1.059257
-0.437824	1.047156
-0.469285	1.034098
-0.500356	1.020095
-0.531010	1.005158
-0.561217	0.989300
-0.590950	0.972534
-0.620183	0.954873
-0.648888	0.936334
-0.677038	0.916932
-0.704608	0.896683
-0.731572	0.875605
-0.757905	0.853716
-0.783583	0.831034
-0.808583	0.807580
-0.832880	0.783374
-0.856452	0.758437
-0.879277	0.732790
-0.901334	0.706456
-0.922602	0.679458
-0.943061	0.651819
-0.962692	0.623565
-0.981476	0.594719
-0.999396	0.565307
-1.016433	0.535354
-1.032573	0.504889
-1.047800	0.473936
-1.062098	0.442524
-1.075454	0.410681
-1.087856	0.378435
-1.099290	0.345814
-1.109746	0.312847
-1.119213	0.279564
-1.127681	0.245995
-1.135142	0.212169
-1.141588	0.178117
-1.147012	0.143869
-1.151409	0.109456
-1.154773	0.074909
-1.157100	0.040258
-1.158387	0.005535
-1.158631	-0.029229
-1.157832	-0.064003
-1.155989	-0.098755
-1.153103	-0.133454
-1.149175	-0.168069
-1.144207	-0.202568
-1.138204	-0.236920
-1.131169	-0.271094
-1.123107	-0.305059
-1.114025	-0.338785
-1.103930	-0.372240
-1.092831	-0.405394
-1.080735	-0.438217
-1.067653	-0.470679
-1.053596	-0.502750
-1.038575	-0.534402
-1.022603	-0.565604
-1.005694	-0.596329
-0.987861	-0.626549
-0.969119	-0.656235
-0.949486	-0.685360
-0.928976	-0.713897
-0.907609	-0.741821
-0.885403	-0.769105
-0.862375	-0.795724
-0.838548	-0.821653
-0.813940	-0.846868
-0.788575	-0.871347
-0.762472	-0.895065
-0.735657	-0.918001
-0.708151	-0.940134
-0.679979	-0.961442
-0.651165	-0.981906
-0.621736	-1.001506
-0.591717	-1.020223
-0.561134	-1.038041
-0.530014	-1.054942
-0.498385	-1.070909
-0.466275	-1.085928
-0.433712	-1.099983
-0.400726	-1.113062
-0.367345	-1.125152
-0.333599	-1.136240
-0.299519	-1.146316
-0.265134	-1.155369
-0.230475	-1.163390
-0.195574	-1.170372
-0.160461	-1.176306
-0.125168	-1.181187
-0.089727	-1.185008
-0.054169	-1.187765
-0.018526	-1.189456
0.017169	-1.190076
0.052885	-1.189625
0.088589	-1.188102
0.124249	-1.185507
0.159834	-1.181841
0.195310	-1.177107
0.230646	-1.171307
0.265810	-1.164447
0.300769	-1.156531
0.335493	-1.147564
0.369949	-1.137555
0.404107	-1.126511
0.437935	-1.114442
0.471402	-1.101356
0.504478	-1.087264
0.537133	-1.072179
0.569337	-1.056114
0.601059	-1.039080
0.632273	-1.021094
0.662947	-1.002169
0.693056	-0.982323
0.722569	-0.961572
0.751462	-0.939934
0.779706	-0.917428
0.807276	-0.894073
0.834146	-0.869889
0.860292	-0.844898
0.885688	-0.819120
0.910312	-0.792579
0.934140	-0.765297
0.957151	-0.737299
0.979322	-0.708609
1.000633	-0.679251
1.021063	-0.649253
1.040594	-0.618640
1.059207	-0.587440
1.076884	-0.555679
1.093609	-0.523387
1.109365	-0.490590
1.124137	-0.457320
1.137911	-0.423604
1.150673	-0.389474
1.162412	-0.354959
1.173115	-0.320090
1.182772	-0.284898
1.191372	-0.249415
1.198908	-0.213672
1.205372	-0.177702
1.210755	-0.141536
1.215054	-0.105207
1.218262	-0.068747
1.220376	-0.032190
1.221392	0.004433
1.221309	0.041087
1.220126	0.077741
1.217842	0.114360
1.214459	0.150913
1.209979	0.187365
1.204405	0.223684
1.197740	0.259837
1.189989	0.295792
1.181159	0.331515
1.171256	0.366975
1.160288	0.402139
1.148264	0.436974
1.135195	0.471451
1.121089	0.505536
1.105960	0.539199
1.089820	0.572409
1.072683	0.605136
1.054562	0.637350
1.035474	0.669021
1.015435	0.700120
0.994461	0.730619
0.972571	0.760489
0.949783	0.789703
0.926118	0.818234
0.901595	0.846056
0.876237	0.873143
0.850064	0.899469
0.823101	0.925011
0.795369	0.949744
0.766895	0.973645
0.737702	0.996693
0.707816	1.018865
0.677263	1.040140
0.646071	1.060500
0.614267	1.079923
0.581879	1.098393
0.548935	1.115891
0.515465	1.132400
0.481498	1.147905
0.447065	1.162392
0.412195	1.175845
0.376921	1.188252
0.341274	1.199600
0.305284	1.209879
0.268985	1.219077
0.232409	1.227187
0.195588	1.234198
0.158556	1.240105
0.121345	1.244900
0.083990	1.248578
0.046522	1.251135
0.008977	1.252568
-0.028612	1.252873
-0.066211	1.252051
-0.103787	1.250099
-0.141305	1.247020
-0.178732	1.242814
-0.216034	1.237485
-0.253176	1.231035
-0.290126	1.223471
-0.326850	1.214797
-0.363315	1.205021
-0.399487	1.194150
-0.435334	1.182193
-0.470822	1.169160
-0.505921	1.155061
-0.540597	1.139908
-0.574819	1.123714
-0.608556	1.106492
-0.641776	1.088257
-0.674451	1.069024
-0.706548	1.048810
-0.738040	1.027632
-0.768897	1.005509
-0.799090	0.982458
-0.828592	0.958501
-0.857376	0.933657
-0.885415	0.907950
-0.912682	0.881399
-0.939153	0.854030
-0.964804	0.825866
-0.989609	0.796931
-1.013547	0.767250
-1.036594	0.736851
-1.058729	0.705759
-1.079931	0.674002
-1.100180	0.641608
-1.119458	0.608605
-1.137745	0.575023
-1.155024	0.540892
-1.171280	0.506241
-1.186495	0.471101
-1.200656	0.435505
-1.213749	0.399482
-1.225761	0.363066
-1.236680	0.326288
-1.246495	0.289182
-1.255197	0.251781
-1.262776	0.214117
-1.269224	0.176226
-1.274536	0.138140
-1.278704	0.099894
-1.281724	0.061523
-1.283593	0.023060
-1.284307	-0.015460
-1.283865	-0.054001
-1.282266	-0.092530
-1.279510	-0.131012
-1.275599	-0.169412
-1.270536	-0.207694
-1.264323	-0.245826
-1.256966	-0.283771
-1.248470	-0.321497
-1.238841	-0.358967
-1.228087	-0.396150
-1.216217	-0.433010
-1.203240	-0.469514
-1.189168	-0.505629
-1.174011	-0.541323
-1.157782	-0.576562
-1.140496	-0.611314
-1.122166	-0.645548
-1.102809	-0.679232
-1.082440	-0.712336
-1.061077	-0.744828
-1.038738	-0.776680
-1.015444	-0.807861
-0.991213	-0.838344
-0.966066	-0.868100
-0.940027	-0.897101
-0.913116	-0.925321
-0.885358	-0.952733
-0.856777	-0.979313
-0.827398	-1.005035
-0.797247	-1.029876
-0.766349	-1.053811
-0.734733	-1.076820
-0.702426	-1.098879
-0.669456	-1.119970
-0.635853	-1.140070
-0.601646	-1.159163
-0.566866	-1.177228
-0.531544	-1.194250
-0.495710	-1.210212
-0.459396	-1.225098
-0.422636	-1.238895
-0.385461	-1.251588
-0.347905	-1.263165
-0.310001	-1.273615
-0.271783	-1.282928
-0.233286	-1.291093
-0.194542	-1.298103
-0.155589	-1.303950
-0.116459	-1.308628
-0.077189	-1.312132
-0.037814	-1.314456
0.001632	-1.315599
0.041112	-1.315558
0.080591	-1.314332
0.120033	-1.311920
0.159404	-1.308325
0.198666	-1.303548
0.237786	-1.297593
0.276726	-1.290463
0.315453	-1.282164
0.353931	-1.272703
0.392125	-1.262087
0.430001	-1.250325
0.467524	-1.237425
0.504659	-1.223400
0.541374	-1.208259
0.577634	-1.192017
0.613407	-1.174686
0.648660	-1.156281
0.683361	-1.136818
0.717477	-1.116313
0.750978	-1.094785
0.783833	-1.072251
0.816011	-1.048730
0.847484	-1.024244
0.878221	-0.998813
0.908195	-0.972459
0.937379	-0.945206
0.965744	-0.917077
0.993265	-0.888096
1.019916	-0.858289
1.045672	-0.827683
1.070510	-0.796303
1.094406	-0.764178
1.117337	-0.731335
1.139283	-0.697804
1.160222	-0.663615
1.180135	-0.628797
1.199003	-0.593381
1.216807	-0.557400
1.233532	-0.520883
1.249161	-0.483865
1.263678	-0.446378
1.277070	-0.408456
1.289324	-0.370131
1.300428	-0.331439
1.310370	-0.292413
1.319141	-0.253089
1.326731	-0.213503
1.333133	-0.173688
1.338340	-0.133682
1.342346	-0.093519
1.345147	-0.053236
1.346739	-0.012870
1.347118	0.027544
1.346285	0.067970
1.344239	0.108370
1.340980	0.148708
1.336510	0.188949
1.330832	0.229055
1.323951	0.268990
1.315871	0.308719
1.306598	0.348205
1.296140	0.387412
1.284506	0.426305
1.271704	0.464848
1.257746	0.503007
1.242642	0.540747
1.226406	0.578033
1.209050	0.614832
1.190591	0.651109
1.171042	0.686832
1.150421	0.721968
1.128746	0.756485
1.106036	0.790350
1.082308	0.823534
1.057585	0.856006
1.031888	0.887734
1.005239	0.918692
0.977660	0.948849
0.949177	0.978178
0.919814	1.006652
0.889596	1.034244
0.858550	1.060929
0.826704	1.086682
0.794086	1.111478
0.760723	1.135296
0.726646	1.158111
0.691884	1.179904
0.656469	1.200653
0.620431	1.220339
0.583803	1.238942
0.546617	1.256446
0.508906	1.272834
0.470704	1.288090
0.432044	1.302199
0.392961	1.315147
0.353490	1.326922
0.313667	1.337512
0.273526	1.346907
0.233103	1.355097
0.192435	1.362073
0.151559	1.367829
0.110510	1.372358
0.069326	1.375654
0.028043	1.377715
-0.013300	1.378536
-0.054668	1.378116
-0.096022	1.376455
-0.137326	1.373552
-0.178542	1.369410
-0.219634	1.364031
-0.260563	1.357418
-0.301293	1.349577
-0.341786	1.340514
-0.382008	1.330235
-0.421920	1.318750
-0.461486	1.306066
-0.500672	1.292196
-0.539440	1.277149
-0.577756	1.260939
-0.615584	1.243579
-0.652891	1.225085
-0.689643	1.205470
-0.725804	1.184753
-0.761344	1.162951
-0.796228	1.140083
-0.830425	1.116168
-0.863904	1.091227
-0.896634	1.065282
-0.928584	1.038355
-0.959725	1.010470
-0.990029	0.981650
-1.019467	0.951921
-1.048012	0.921310
-1.075638	0.889842
-1.102319	0.857546
-1.128030	0.824449
-1.152747	0.790582
-1.176447	0.755973
-1.199108	0.720654
-1.220708	0.684655
-1.241227	0.648009
-1.260646	0.610748
-1.278946	0.572905
-1.296109	0.534513
-1.312121	0.495607
-1.326963	0.456222
-1.340624	0.416391
-1.353089	0.376152
-1.364345	0.335539
-1.374383	0.294590
-1.383191	0.253340
-1.390761	0.211827
-1.397084	0.170088
-1.402155	0.128160
-1.405967	0.086080
-1.408516	0.043887
-1.409799	0.001619
-1.409813	-0.040686
-1.408557	-0.082991
-1.406032	-0.125258
-1.402238	-0.167447
-1.397177	-0.209522
-1.390854	-0.251443
-1.383273	-0.293174
-1.374440	-0.334676
-1.364361	-0.375912
-1.353045	-0.416844
-1.340501	-0.457435
-1.326738	-0.497649
-1.311769	-0.537449
-1.295606	-0.576798
-1.278262	-0.615661
-1.259753	-0.654003
-1.240093	-0.691788
-1.219299	-0.728982
-1.197390	-0.765550
-1.174383	-0.801460
-1.150300	-0.836679
-1.125160	-0.871174
-1.098986	-0.904913
-1.071800	-0.937865
-1.043625	-0.970001
-1.014487	-1.001290
-0.984410	-1.031704
-0.953422	-1.061213
-0.921549	-1.089793
-0.888819	-1.117414
-0.855261	-1.144052
-0.820904	-1.169683
-0.785779	-1.194281
-0.749917	-1.217824
-0.713350	-1.240291
-0.676109	-1.261659
-0.638228	-1.281908
-0.599741	-1.301020
-0.560681	-1.318977
-0.521083	-1.335760
-0.480983	-1.351354
-0.440416	-1.365745
-0.399419	-1.378917
-0.358027	-1.390858
-0.316279	-1.401557
-0.274211	-1.411002
-0.231860	-1.419185
-0.189266	-1.426096
-0.146465	-1.431728
-0.103497	-1.436075
-0.060400	-1.439133
-0.017212	-1.440897
0.026027	-1.441365
0.069278	-1.440535
0.112504	-1.438407
0.155663	-1.434982
0.198719	-1.430261
0.241631	-1.424248
0.284362	-1.416948
0.326871	-1.408365
0.369122	-1.398507
0.411075	-1.387381
0.452693	-1.374996
0.493938	-1.361363
0.534772	-1.346492
0.575158	-1.330396
0.615060	-1.313089
0.654440	-1.294584
0.693264	-1.274899
0.731496	-1.254048
0.769100	-1.232051
0.806043	-1.208927
0.842290	-1.184694
0.877809	-1.159375
0.912566	-1.132990
0.946530	-1.105563
0.979670	-1.077118
1.011955	-1.047679
1.043355	-1.017272
1.073841	-0.985924
1.103385	-0.953663
1.131960	-0.920515
1.159538	-0.886512
1.186095	-0.851682
1.211606	-0.816057
1.236046	-0.779667
1.259393	-0.742545
1.281625	-0.704724
1.302721	-0.666237
1.322661	-0.627118
1.341427	-0.587403
1.358999	-0.547126
1.375362	-0.506323
1.390499	-0.465031
1.404397	-0.423286
1.417041	-0.381126
1.428419	-0.338588
1.438521	-0.295710
1.447334	-0.252531
1.454852	-0.209089
1.461065	-0.165424
1.465968	-0.121574
1.469554	-0.077578
1.471819	-0.033477
1.472761	0.010691
1.472377	0.054884
1.470667	0.099065
1.467631	0.143192
1.463271	0.187226
1.457589	0.231127
1.450590	0.274856
1.442279	0.318373
1.432662	0.361638
1.421747	0.404613
1.409542	0.447259
1.396058	0.489536
1.381306	0.531406
1.365298	0.572832
1.348048	0.613776
1.329569	0.654200
1.309878	0.694068
1.288991	0.733343
1.266926	0.771989
1.243703	0.809971
1.219340	0.847254
1.193860	0.883805
1.167284	0.919589
1.139635	0.954574
1.110938	0.988727
1.081217	1.022017
1.050498	1.054414
1.018808	1.085887
0.986175	1.116408
0.952628	1.145948
0.918195	1.174480
0.882908	1.201976
0.846797	1.228413
0.809895	1.253764
0.772234	1.278007
0.733847	1.301118
0.694768	1.323076
0.655032	1.343860
0.614674	1.363450
0.573730	1.381828
0.532236	1.398976
0.490230	1.414878
0.447749	1.429519
0.404831	1.442884
0.361513	1.454960
0.317835	1.465736
0.273836	1.475200
0.229555	1.483343
0.185033	1.490156
0.140307	1.495633
0.095420	1.499768
0.050411	1.502555
0.005320	1.503991
-0.039811	1.504073
-0.084942	1.502801
-0.130033	1.500175
-0.175043	1.496196
-0.219931	1.490865
-0.264656	1.484188
-0.309179	1.476169
-0.353459	1.466814
-0.397456	1.456131
-0.441130	1.444128
-0.484441	1.430814
-0.527350	1.416202
-0.569819	1.400302
-0.611808	1.383129
-0.653279	1.364696
-0.694195	1.345020
-0.734518	1.324116
-0.774212	1.302004
-0.813240	1.278702
-0.851566	1.254229
-0.889156	1.228608
-0.925975	1.201859
-0.961989	1.174008
-0.997165	1.145077
-1.031471	1.115091
-1.064875	1.084078
-1.097347	1.052064
-1.128855	1.019077
-1.159372	0.985147
-1.188869	0.950302
-1.217319	0.914574
-1.244694	0.877994
-1.270971	0.840595
-1.296123	0.802409
-1.320128	0.763471
-1.342963	0.723814
-1.364606	0.683474
-1.385037	0.642487
-1.404238	0.600889
-1.422188	0.558717
-1.438872	0.516009
-1.454273	0.472803
-1.468377	0.429137
-1.481169	0.385050
-1.492637	0.340582
-1.502770	0.295772
-1.511558	0.250661
-1.518991	0.205288
-1.525062	0.159695
-1.529764	0.113923
-1.533092	0.068012
-1.535042	0.022005
-1.535612	-0.024059
-1.534798	-0.070137
-1.532602	-0.116188
-1.529024	-0.162170
-1.524066	-0.208042
-1.517732	-0.253763
-1.510026	-0.299290
-1.500954	-0.344584
-1.490523	-0.389602
-1.478742	-0.434305
-1.465619	-0.478651
-1.451167	-0.522601
-1.435396	-0.566115
-1.418321	-0.609152
-1.399955	-0.651675
-1.380314	-0.693643
-1.359414	-0.735020
-1.337274	-0.775766
-1.313913	-0.815846
-1.289350	-0.855222
-1.263607	-0.893858
-1.236706	-0.931720
-1.208670	-0.968771
-1.179524	-1.004979
-1.149293	-1.040310
-1.118004	-1.074731
-1.085684	-1.108211
-1.052361	-1.140719
-1.018064	-1.172225
-0.982824	-1.202700
-0.946672	-1.232115
-0.909639	-1.260443
-0.871759	-1.287657
-0.833064	-1.313734
-0.793589	-1.338647
-0.753369	-1.362374
-0.712439	-1.384892
-0.670836	-1.406180
-0.628598	-1.426218
-0.585760	-1.444988
-0.542362	-1.462470
-0.498442	-1.478649
-0.454039	-1.493509
-0.409194	-1.507035
-0.363945	-1.519215
-0.318334	-1.530035
-0.272401	-1.539486
-0.226188	-1.547558
-0.179735	-1.554242
-0.133085	-1.559532
-0.086279	-1.563421
-0.039360	-1.565905
0.007631	-1.566981
0.054651	-1.566647
0.101657	-1.564902
0.148609	-1.561745
0.195462	-1.557180
0.242175	-1.551210
0.288705	-1.543837
0.335012	-1.535069
0.381051	-1.524911
0.426783	-1.513373
0.472166	-1.500463
0.517158	-1.486191
0.561718	-1.470571
0.605807	-1.453614
0.649383	-1.435335
0.692408	-1.415750
0.734842	-1.394874
0.776647	-1.372727
0.817784	-1.349326
0.858216	-1.324693
0.897906	-1.298848
0.936818	-1.271813
0.974915	-1.243613
1.012163	-1.214271
1.048528	-1.183814
1.083977	-1.152267
1.118476	-1.119658
1.151994	-1.086017
1.184500	-1.051372
1.215964	-1.015754
1.246356	-0.979194
1.275650	-0.941725
1.303816	-0.903379
1.330830	-0.864190
1.356666	-0.824194
1.381300	-0.783425
1.404708	-0.741920
1.426869	-0.699716
1.447761	-0.656849
1.467366	-0.613359
1.485664	-0.569283
1.502638	-0.524661
1.518271	-0.479534
1.532549	-0.433940
1.545458	-0.387921
1.556985	-0.341519
1.567118	-0.294773
1.575847	-0.247727
1.583164	-0.200423
1.589061	-0.152902
1.593531	-0.105208
1.596569	-0.057384
1.598172	-0.009472
1.598337	0.038485
1.597062	0.086443
1.594349	0.134359
1.590197	0.182190
1.584611	0.229893
1.577593	0.277425
1.569149	0.324742
1.559286	0.371803
1.548011	0.418564
1.535333	0.464983
1.521264	0.511017
1.505814	0.556627
1.488996	0.601769
1.470825	0.646402
1.451316	0.690488
1.430486	0.733984
1.408351	0.776851
1.384932	0.819051
1.360248	0.860545
1.334320	0.901295
1.307172	0.941264
1.278826	0.980415
1.249308	1.018712
1.218642	1.056120
1.186857	1.092605
1.153978	1.128133
1.120037	1.162672
1.085061	1.196189
1.049082	1.228654
1.012131	1.260037
0.974242	1.290308
0.935447	1.319440
0.895781	1.347405
0.855279	1.374177
0.813977	1.399732
0.771911	1.424046
0.729119	1.447094
0.685638	1.468857
0.641508	1.489313
0.596767	1.508444
0.551456	1.526229
0.505615	1.542654
0.459284	1.557702
0.412506	1.571357
0.365321	1.583608
0.317773	1.594442
0.269904	1.603848
0.221756	1.611817
0.173373	1.618340
0.124798	1.623410
0.076075	1.627022
0.027247	1.629172
-0.021641	1.629856
-0.070546	1.629073
-0.119423	1.626823
-0.168228	1.623105
-0.216918	1.617923
-0.265448	1.611281
-0.313775	1.603182
-0.361855	1.593634
-0.409645	1.582644
-0.457100	1.570221
-0.504179	1.556374
-0.550838	1.541115
-0.597036	1.524458
-0.642730	1.506415
-0.687878	1.487003
-0.732440	1.466238
-0.776375	1.444136
-0.819643	1.420719
-0.862205	1.396004
-0.904021	1.370015
-0.945054	1.342772
-0.985266	1.314301
-1.024620	1.284625
-1.063080	1.253770
-1.100610	1.221765
-1.137177	1.188635
-1.172747	1.154411
-1.207286	1.119122
-1.240764	1.082800
-1.273148	1.045476
-1.304410	1.007184
-1.334520	0.967956
-1.363449	0.927829
-1.391173	0.886836
-1.417663	0.845016
-1.442896	0.802404
-1.466848	0.759038
-1.489497	0.714957
-1.510821	0.670200
-1.530799	0.624808
-1.549414	0.578820
-1.566647	0.532277
-1.582482	0.485221
-1.596903	0.437694
-1.609896	0.389738
-1.621449	0.341397
-1.631550	0.292713
-1.640190	0.243730
-1.647359	0.194492
-1.653049	0.145044
-1.657255	0.095429
-1.659971	0.045693
-1.661195	-0.004121
-1.660923	-0.053967
-1.659156	-0.103801
-1.655893	-0.153576
-1.651137	-0.203250
-1.644891	-0.252776
-1.637159	-0.302111
-1.627946	-0.351209
-1.617262	-0.400026
-1.605113	-0.448518
-1.591510	-0.496641
-1.576464	-0.544352
-1.559987	-0.591606
-1.542094	-0.638362
-1.522800	-0.684577
-1.502120	-0.730208
-1.480073	-0.775215
-1.456676	-0.819556
-1.431952	-0.863190
-1.405920	-0.906079
-1.378604	-0.948183
-1.350026	-0.989463
-1.320212	-1.029881
-1.289188	-1.069401
-1.256981	-1.107987
-1.223619	-1.145602
-1.189131	-1.182213
-1.153547	-1.217785
-1.116899	-1.252286
-1.079220	-1.285684
-1.040541	-1.317948
-1.000898	-1.349048
-0.960325	-1.378956
-0.918858	-1.407644
-0.876535	-1.435084
-0.833391	-1.461251
-0.789467	-1.486122
-0.744800	-1.509672
-0.699431	-1.531879
-0.653400	-1.552722
-0.606747	-1.572182
-0.559515	-1.590241
-0.511745	-1.606880
-0.463480	-1.622084
-0.414764	-1.635838
-0.365640	-1.648128
-0.316151	-1.658944
-0.266342	-1.668273
-0.216259	-1.676106
-0.165945	-1.682436
-0.115445	-1.687255
-0.064806	-1.690558
-0.014073	-1.692341
0.036709	-1.692602
0.087494	-1.691338
0.138236	-1.688551
0.188890	-1.684241
0.239409	-1.678411
0.289749	-1.671066
0.339863	-1.662211
0.389707	-1.651852
0.439235	-1.639999
0.488402	-1.626661
0.537164	-1.611848
0.585478	-1.595574
0.633298	-1.577851
0.680581	-1.558695
0.727285	-1.538122
0.773367	-1.516149
0.818786	-1.492795
0.863499	-1.468081
0.907465	-1.442027
0.950646	-1.414656
0.993001	-1.385992
1.034492	-1.356060
1.075080	-1.324885
1.114729	-1.292496
1.153401	-1.258920
1.191063	-1.224187
1.227678	-1.188327
1.263214	-1.151371
1.297636	-1.113353
1.330915	-1.074306
1.363019	-1.034264
1.393917	-0.993262
1.423582	-0.951337
1.451986	-0.908526
1.479102	-0.864867
1.504906	-0.820399
1.529372	-0.775161
1.552478	-0.729193
1.574203	-0.682536
1.594525	-0.635232
1.613425	-0.587323
1.630886	-0.538851
1.646890	-0.489861
1.661423	-0.440395
1.674469	-0.390498
1.686017	-0.340214
1.696055	-0.289589
1.704572	-0.238668
1.711561	-0.187496
1.717013	-0.136120
1.720923	-0.084586
1.723285	-0.032939
1.724098	0.018773
1.723358	0.070504
1.721067	0.122208
1.717223	0.173838
1.711831	0.225347
1.704894	0.276689
1.696416	0.327817
1.686405	0.378686
1.674869	0.429249
1.661816	0.479461
1.647258	0.529276
1.631206	0.578648
1.613675	0.627534
1.594678	0.675889
1.574232	0.723669
1.552354	0.770830
1.529063	0.817330
1.504380	0.863125
1.478324	0.908176
1.450919	0.952439
1.422189	0.995876
1.392158	1.038446
1.360853	1.080110
1.328301	1.120831
1.294530	1.160570
1.259570	1.199291
1.223452	1.236960
1.186207	1.273540
1.147869	1.308999
1.108470	1.343304
1.068046	1.376423
1.026632	1.408325
0.984266	1.438981
0.940983	1.468362
0.896824	1.496441
0.851827	1.523192
0.806032	1.548590
0.759479	1.572611
0.712211	1.595232
0.664269	1.616432
0.615696	1.636191
0.566535	1.654491
0.516830	1.671313
0.466625	1.686642
0.415966	1.700462
0.364898	1.712761
0.313466	1.723526
0.261716	1.732746
0.209696	1.740413
0.157451	1.746517
0.105028	1.751053
0.052475	1.754015
-0.000161	1.755400
-0.052833	1.755205
-0.105494	1.753429
-0.158095	1.750074
-0.210590	1.745140
-0.262932	1.738631
-0.315072	1.730552
-0.366964	1.720910
-0.418561	1.709711
-0.469817	1.696965
-0.520684	1.682682
-0.571117	1.666874
-0.621070	1.649555
-0.670498	1.630738
-0.719356	1.610440
-0.767599	1.588678
-0.815184	1.565471
-0.862067	1.540839
-0.908206	1.514802
-0.953558	1.487383
-0.998083	1.458607
-1.041739	1.428497
-1.084487	1.397081
-1.126287	1.364385
-1.167101	1.330439
-1.206892	1.295271
-1.245623	1.258913
-1.283259	1.221398
-1.319765	1.182756
-1.355107	1.143024
-1.389253	1.102236
-1.422171	1.060427
-1.453831	1.017635
-1.484203	0.973898
-1.513259	0.929254
-1.540972	0.883744
-1.567316	0.837407
-1.592267	0.790284
-1.615800	0.742418
-1.637895	0.693851
-1.658530	0.644627
-1.677685	0.594789
-1.695342	0.544382
-1.711485	0.493451
-1.726097	0.442041
-1.739165	0.390198
-1.750676	0.337969
-1.760618	0.285400
-1.768981	0.232540
-1.775757	0.179434
-1.780939	0.126131
-1.784521	0.072678
-1.786498	0.019124
-1.786867	-0.034483
-1.785628	-0.088095
-1.782780	-0.141664
-1.778325	-0.195141
-1.772266	-0.248478
-1.764607	-0.301627
-1.755353	-0.354540
